parent_id	parent_reactome_id	parent_name	parent_type	child_id	child_reactome_id	child_name	child_type	polarity	type
5684053_output	5684053	DNA DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:SUMO2:K1840,p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4:p-S25,S1778-TP53BP1:p-5S,2T-BRCA1-A complex [nucleoplasm]	Complex	5684065_output	5684065	DNA DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:SUMO2:K1840,p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4:p-S25,S1778-TP53BP1 [nucleoplasm]	Complex	POS	OR
5684053_output	5684053	DNA DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:SUMO2:K1840,p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4:p-S25,S1778-TP53BP1:p-5S,2T-BRCA1-A complex [nucleoplasm]	Complex	5683806_output	5683806	p-5S,2T-BRCA1-A Complex [nucleoplasm]	Complex	POS	OR
176312_output	176312	RAD9:HUS1:RAD1 [nucleoplasm]	Complex	176374_output	176374	HUS1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
176312_output	176312	RAD9:HUS1:RAD1 [nucleoplasm]	Complex	176222_output	176222	RAD9 [nucleoplasm]	DefinedSet	POS	OR
176312_output	176312	RAD9:HUS1:RAD1 [nucleoplasm]	Complex	176382_output	176382	RAD1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685169_output	5685169	p-RPA heterotrimer [nucleoplasm]	Complex	68459_output	68459	RPA3 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685169_output	5685169	p-RPA heterotrimer [nucleoplasm]	Complex	68461_output	68461	RPA1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685169_output	5685169	p-RPA heterotrimer [nucleoplasm]	Complex	5685148_output	5685148	p-S33-RPA2 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
187952_output	187952	CCNA:p-T160-CDK2 [nucleoplasm]	Complex	75202_output	75202	CCNA [nucleoplasm]	CandidateSet	POS	OR
187952_output	187952	CCNA:p-T160-CDK2 [nucleoplasm]	Complex	187967_output	187967	p-T160-CDK2 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685980_output	5685980	EXO1,DNA2:BLM,WRN [nucleoplasm]	DefinedSet	5685974_output	5685974	DNA2:BLM:TOP3A:RMI1:RMI2 [nucleoplasm]	Complex	POS	OR
5685980_output	5685980	EXO1,DNA2:BLM,WRN [nucleoplasm]	DefinedSet	5685969_output	5685969	DNA2:WRN [nucleoplasm]	Complex	POS	OR
5685980_output	5685980	EXO1,DNA2:BLM,WRN [nucleoplasm]	DefinedSet	5685976_output	5685976	EXO1:BLM,WRN [nucleoplasm]	Complex	POS	OR
5684128_output	5684128	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1 [nucleoplasm]	Complex	5687710_output	5687710	p-S990,Ac-K1249-BRIP1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5684128_output	5684128	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1 [nucleoplasm]	Complex	5685980_output	5685980	EXO1,DNA2:BLM,WRN [nucleoplasm]	DefinedSet	POS	OR
5684128_output	5684128	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1 [nucleoplasm]	Complex	5684122_output	5684122	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	POS	OR
5684128_output	5684128	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1 [nucleoplasm]	Complex	5685656_output	5685656	BRCA1-C complex [nucleoplasm]	Complex	POS	OR
5686480_output	5686480	SLX1A:SLX4 [nucleoplasm]	Complex	5686481_output	5686481	SLX1A [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686480_output	5686480	SLX1A:SLX4 [nucleoplasm]	Complex	5686477_output	5686477	SLX4 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685178_output	5685178	ATR:ATRIP:p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	176269_output	176269	ATR:ATRIP [nucleoplasm]	Complex	POS	OR
5685178_output	5685178	ATR:ATRIP:p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	5685161_output	5685161	p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	POS	OR
5684065_output	5684065	DNA DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:SUMO2:K1840,p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4:p-S25,S1778-TP53BP1 [nucleoplasm]	Complex	5683418_output	5683418	p-S25,S1778-TP53BP1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5684065_output	5684065	DNA DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:SUMO2:K1840,p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4:p-S25,S1778-TP53BP1 [nucleoplasm]	Complex	5684058_output	5684058	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:SUMO2:K1840,p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4 [nucleoplasm]	Complex	POS	OR
5683806_output	5683806	p-5S,2T-BRCA1-A Complex [nucleoplasm]	Complex	9707299_output	9707299	p-5S-BRCA1:p-2T-BARD1 [nucleoplasm]	DefinedSet	POS	OR
5683806_output	5683806	p-5S,2T-BRCA1-A Complex [nucleoplasm]	Complex	5682582_output	5682582	BABAM1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5683806_output	5683806	p-5S,2T-BRCA1-A Complex [nucleoplasm]	Complex	5682579_output	5682579	BRE [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5683806_output	5683806	p-5S,2T-BRCA1-A Complex [nucleoplasm]	Complex	5682577_output	5682577	BRCC3 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5683806_output	5683806	p-5S,2T-BRCA1-A Complex [nucleoplasm]	Complex	5682574_output	5682574	UIMC1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5683806_output	5683806	p-5S,2T-BRCA1-A Complex [nucleoplasm]	Complex	5682575_output	5682575	p-S406-FAM175A [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686227_output	5686227	Extended D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5687710_output	5687710	p-S990,Ac-K1249-BRIP1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686227_output	5686227	Extended D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5685980_output	5685980	EXO1,DNA2:BLM,WRN [nucleoplasm]	DefinedSet	POS	OR
5686227_output	5686227	Extended D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5693527_output	5693527	p-S1981,Ac-K3016-ATM [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686227_output	5686227	Extended D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5682166_output	5682166	p-MRN [nucleoplasm]	Complex	POS	OR
5686227_output	5686227	Extended D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	3321979_output	3321979	KAT5 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686227_output	5686227	Extended D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5685655_output	5685655	BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	POS	OR
5686227_output	5686227	Extended D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5685316_output	5685316	BCDX2 complex [nucleoplasm]	Complex	POS	OR
5686227_output	5686227	Extended D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5686092_output	5686092	Extended D-loop [nucleoplasm]	OtherEntity	POS	OR
5685974_output	5685974	DNA2:BLM:TOP3A:RMI1:RMI2 [nucleoplasm]	Complex	68465_output	68465	DNA2 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685974_output	5685974	DNA2:BLM:TOP3A:RMI1:RMI2 [nucleoplasm]	Complex	5685972_output	5685972	BLM:TOP3A:RMI1:RMI2 [nucleoplasm]	Complex	POS	OR
9707296_output	9707296	K6PolyUb,p-5S-BRCA1:K6PolyUb,p-2T-BARD1 [nucleoplasm]	Complex	9707286_output	9707286	K6PolyUb,p-T714,T734-BARD1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
9707296_output	9707296	K6PolyUb,p-5S-BRCA1:K6PolyUb,p-2T-BARD1 [nucleoplasm]	Complex	9707298_output	9707298	K6PolyUb,p-S988,S1387,S1423,S1524,S1547-BRCA1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686487_output	5686487	Cleaved Holliday Junction:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5687710_output	5687710	p-S990,Ac-K1249-BRIP1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686487_output	5686487	Cleaved Holliday Junction:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5685980_output	5685980	EXO1,DNA2:BLM,WRN [nucleoplasm]	DefinedSet	POS	OR
5686487_output	5686487	Cleaved Holliday Junction:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5693527_output	5693527	p-S1981,Ac-K3016-ATM [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686487_output	5686487	Cleaved Holliday Junction:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5682166_output	5682166	p-MRN [nucleoplasm]	Complex	POS	OR
5686487_output	5686487	Cleaved Holliday Junction:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	3321979_output	3321979	KAT5 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686487_output	5686487	Cleaved Holliday Junction:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5685655_output	5685655	BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	POS	OR
5686487_output	5686487	Cleaved Holliday Junction:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5685316_output	5685316	BCDX2 complex [nucleoplasm]	Complex	POS	OR
5686487_output	5686487	Cleaved Holliday Junction:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	83636_output	83636	cleaved Holliday structure [nucleoplasm]	OtherEntity	POS	OR
5684122_output	5684122	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	5693527_output	5693527	p-S1981,Ac-K3016-ATM [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5684122_output	5684122	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	5684116_output	5684116	3' overhanging ssDNA-DSBs:p-MRN [nucleoplasm]	Complex	POS	OR
5684122_output	5684122	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	3321979_output	3321979	KAT5 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
8933487_output	8933487	MUS81:EME1, (MUS81:EME2) [nucleoplasm]	CandidateSet	8933489_output	8933489	MUS81:EME2 [nucleoplasm]	Complex	POS	OR
8933487_output	8933487	MUS81:EME1, (MUS81:EME2) [nucleoplasm]	CandidateSet	8933490_output	8933490	MUS81:EME1 [nucleoplasm]	Complex	POS	OR
5685969_output	5685969	DNA2:WRN [nucleoplasm]	Complex	68465_output	68465	DNA2 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685969_output	5685969	DNA2:WRN [nucleoplasm]	Complex	67387_output	67387	WRN [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5683809_output	5683809	p-5S-BRCA1:p-2T-BARD1 [nucleoplasm]	Complex	5659846_output	5659846	p-T714,T734-BARD1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5683809_output	5683809	p-5S-BRCA1:p-2T-BARD1 [nucleoplasm]	Complex	5683800_output	5683800	p-S988,S1387,S1423,S1524,S1547-BRCA1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685976_output	5685976	EXO1:BLM,WRN [nucleoplasm]	Complex	5685968_output	5685968	BLM,WRN [nucleoplasm]	CandidateSet	POS	OR
5685976_output	5685976	EXO1:BLM,WRN [nucleoplasm]	Complex	5357514_output	5357514	EXO1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686428_output	5686428	Cleaved D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5687710_output	5687710	p-S990,Ac-K1249-BRIP1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686428_output	5686428	Cleaved D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5685980_output	5685980	EXO1,DNA2:BLM,WRN [nucleoplasm]	DefinedSet	POS	OR
5686428_output	5686428	Cleaved D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5693527_output	5693527	p-S1981,Ac-K3016-ATM [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686428_output	5686428	Cleaved D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5682166_output	5682166	p-MRN [nucleoplasm]	Complex	POS	OR
5686428_output	5686428	Cleaved D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	3321979_output	3321979	KAT5 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686428_output	5686428	Cleaved D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5685655_output	5685655	BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	POS	OR
5686428_output	5686428	Cleaved D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5685316_output	5685316	BCDX2 complex [nucleoplasm]	Complex	POS	OR
5686428_output	5686428	Cleaved D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5686442_output	5686442	Cleaved D-loop [nucleoplasm]	OtherEntity	POS	OR
176222_output	176222	RAD9 [nucleoplasm]	DefinedSet	176372_output	176372	RAD9A [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
176222_output	176222	RAD9 [nucleoplasm]	DefinedSet	176325_output	176325	RAD9B [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685655_output	5685655	BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5685656_output	5685656	BRCA1-C complex [nucleoplasm]	Complex	POS	OR
5685655_output	5685655	BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5693545_output	5693545	SEM1:p-T3387-BRCA2:p-T309-RAD51 complex [nucleoplasm]	Complex	POS	OR
5685655_output	5685655	BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5685301_output	5685301	RAD51AP1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685655_output	5685655	BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	419548_output	419548	PALB2 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685656_output	5685656	BRCA1-C complex [nucleoplasm]	Complex	9707299_output	9707299	p-5S-BRCA1:p-2T-BARD1 [nucleoplasm]	DefinedSet	POS	OR
5685656_output	5685656	BRCA1-C complex [nucleoplasm]	Complex	5684137_output	5684137	p-S327,T847,T859-RBBP8 homotetramer [nucleoplasm]	Complex	POS	OR
5682175_output	5682175	DNA DSBs:p-MRN [nucleoplasm]	Complex	5682166_output	5682166	p-MRN [nucleoplasm]	Complex	POS	OR
5682175_output	5682175	DNA DSBs:p-MRN [nucleoplasm]	Complex	75165_output	75165	DNA double-strand break ends [nucleoplasm]	OtherEntity	POS	OR
5686617_output	5686617	p-Y104-RAD52:p-RPA:ATR:ATRIP:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	5686589_output	5686589	p-Y104-RAD52 heptamer [nucleoplasm]	Complex	POS	OR
5686617_output	5686617	p-Y104-RAD52:p-RPA:ATR:ATRIP:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	5686616_output	5686616	ATR:ATRIP:p-RPA:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	POS	OR
181911_output	181911	Histone H2B [nucleoplasm]	CandidateSet	181923_output	181923	HIST3H2BB [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
181911_output	181911	Histone H2B [nucleoplasm]	CandidateSet	181920_output	181920	HIST1H2BL [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
181911_output	181911	Histone H2B [nucleoplasm]	CandidateSet	181898_output	181898	HIST1H2BK [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
181911_output	181911	Histone H2B [nucleoplasm]	CandidateSet	181903_output	181903	HIST1H2BB [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
181911_output	181911	Histone H2B [nucleoplasm]	CandidateSet	181900_output	181900	HIST1H2BJ [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
181911_output	181911	Histone H2B [nucleoplasm]	CandidateSet	181906_output	181906	HIST1H2BC [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
181911_output	181911	Histone H2B [nucleoplasm]	CandidateSet	181907_output	181907	HIST1H2BN [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
181911_output	181911	Histone H2B [nucleoplasm]	CandidateSet	181904_output	181904	H2BFS [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
181911_output	181911	Histone H2B [nucleoplasm]	CandidateSet	181910_output	181910	HIST1H2BO [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
181911_output	181911	Histone H2B [nucleoplasm]	CandidateSet	181908_output	181908	HIST2H2BE [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
181911_output	181911	Histone H2B [nucleoplasm]	CandidateSet	181915_output	181915	HIST1H2BH [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
181911_output	181911	Histone H2B [nucleoplasm]	CandidateSet	181912_output	181912	HIST1H2BD [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
181911_output	181911	Histone H2B [nucleoplasm]	CandidateSet	181916_output	181916	HIST1H2BA [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
181911_output	181911	Histone H2B [nucleoplasm]	CandidateSet	181917_output	181917	HIST1H2BM [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
75202_output	75202	CCNA [nucleoplasm]	CandidateSet	68905_output	68905	CCNA2 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
75202_output	75202	CCNA [nucleoplasm]	CandidateSet	68891_output	68891	CCNA1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685987_output	5685987	3' short overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	5693527_output	5693527	p-S1981,Ac-K3016-ATM [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685987_output	5685987	3' short overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	3321979_output	3321979	KAT5 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685987_output	5685987	3' short overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	5685986_output	5685986	3' short overhanging ssDNA-DSBs:p-MRN [nucleoplasm]	Complex	POS	OR
5686616_output	5686616	ATR:ATRIP:p-RPA:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	176353_output	176353	RAD17:RFC [nucleoplasm]	Complex	POS	OR
5686616_output	5686616	ATR:ATRIP:p-RPA:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	5684880_output	5684880	RHNO1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686616_output	5686616	ATR:ATRIP:p-RPA:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	5684878_output	5684878	TOPBP1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
