parent_id	parent_reactome_id	parent_name	parent_type	child_id	child_reactome_id	child_name	child_type	polarity	type
8851897	8851897	HGF:p-4Y-MET dimer:p-Y317-SHC1-2:GRB2:SOS1 [plasma membrane]	Complex	5672601	5672601	RAS GEFs [plasma membrane]	DefinedSet	POS	OR
939214	939214	UBB(1-76) [cytosol]	EntityWithAccessionedSequence	113595	113595	Ub [cytosol]	DefinedSet	POS	OR
939213	939213	UBB(77-152) [cytosol]	EntityWithAccessionedSequence	113595	113595	Ub [cytosol]	DefinedSet	POS	OR
939239	939239	UBC(533-608) [cytosol]	EntityWithAccessionedSequence	113595	113595	Ub [cytosol]	DefinedSet	POS	OR
939205	939205	RPS27A(1-76) [cytosol]	EntityWithAccessionedSequence	113595	113595	Ub [cytosol]	DefinedSet	POS	OR
939203	939203	UBA52(1-76) [cytosol]	EntityWithAccessionedSequence	113595	113595	Ub [cytosol]	DefinedSet	POS	OR
939232	939232	UBC(305-380) [cytosol]	EntityWithAccessionedSequence	113595	113595	Ub [cytosol]	DefinedSet	POS	OR
939230	939230	UBB(153-228) [cytosol]	EntityWithAccessionedSequence	113595	113595	Ub [cytosol]	DefinedSet	POS	OR
939164	939164	UBC(77-152) [cytosol]	EntityWithAccessionedSequence	113595	113595	Ub [cytosol]	DefinedSet	POS	OR
939165	939165	UBC(609-684) [cytosol]	EntityWithAccessionedSequence	113595	113595	Ub [cytosol]	DefinedSet	POS	OR
939258	939258	UBC(153-228) [cytosol]	EntityWithAccessionedSequence	113595	113595	Ub [cytosol]	DefinedSet	POS	OR
939192	939192	UBC(229-304) [cytosol]	EntityWithAccessionedSequence	113595	113595	Ub [cytosol]	DefinedSet	POS	OR
939191	939191	UBC(381-456) [cytosol]	EntityWithAccessionedSequence	113595	113595	Ub [cytosol]	DefinedSet	POS	OR
939188	939188	UBC(1-76) [cytosol]	EntityWithAccessionedSequence	113595	113595	Ub [cytosol]	DefinedSet	POS	OR
939184	939184	UBC(457-532) [cytosol]	EntityWithAccessionedSequence	113595	113595	Ub [cytosol]	DefinedSet	POS	OR
2530516	2530516	FNTA(2-379) [cytosol]	EntityWithAccessionedSequence	2530496	2530496	FNTA:FNTB [cytosol]	Complex	POS	AND
2530482	2530482	FNTB [cytosol]	EntityWithAccessionedSequence	2530496	2530496	FNTA:FNTB [cytosol]	Complex	POS	AND
74689	74689	PI3K-catalytic subunit [cytosol]	DefinedSet	74693	74693	PI3K [cytosol]	Complex	POS	AND
74688	74688	PI3K-regulatory subunit [cytosol]	DefinedSet	74693	74693	PI3K [cytosol]	Complex	POS	AND
9649715	9649715	mature p21 RAS [plasma membrane]	DefinedSet	109783	109783	p21 RAS:GTP [plasma membrane]	Complex	POS	AND
9657560	9657560	GDC-0623 [cytosol]	Drug	9657567	9657567	dual mechanism MAP2K1/2 inhibitors [cytosol]	CandidateSet	POS	OR
9657549	9657549	RO 5126766 [cytosol]	Drug	9657567	9657567	dual mechanism MAP2K1/2 inhibitors [cytosol]	CandidateSet	POS	OR
9653120	9653120	trametinib [cytosol]	Drug	9657567	9657567	dual mechanism MAP2K1/2 inhibitors [cytosol]	CandidateSet	POS	OR
9657543	9657543	SCH772984 [cytosol]	Drug	9657570	9657570	dual mechanism MAPK inhibitors [cytosol]	CandidateSet	POS	OR
9657557	9657557	MK-8353 [cytosol]	Drug	9657570	9657570	dual mechanism MAPK inhibitors [cytosol]	CandidateSet	POS	OR
9649715	9649715	mature p21 RAS [plasma membrane]	DefinedSet	109796	109796	p21 RAS:GDP [plasma membrane]	Complex	POS	AND
9657523	9657523	pimasertib [cytosol]	Drug	9657574	9657574	single mechanism MAP2K1/2 inhibitors [cytosol]	CandidateSet	POS	OR
9657553	9657553	PD 0325901 [cytosol]	Drug	9657574	9657574	single mechanism MAP2K1/2 inhibitors [cytosol]	CandidateSet	POS	OR
9657511	9657511	selumetinib [cytosol]	Drug	9657574	9657574	single mechanism MAP2K1/2 inhibitors [cytosol]	CandidateSet	POS	OR
9657563	9657563	Cl-1040 [cytosol]	Drug	9657574	9657574	single mechanism MAP2K1/2 inhibitors [cytosol]	CandidateSet	POS	OR
9657517	9657517	refametinib [cytosol]	Drug	9657574	9657574	single mechanism MAP2K1/2 inhibitors [cytosol]	CandidateSet	POS	OR
9657527	9657527	cobimetinib [cytosol]	Drug	9657574	9657574	single mechanism MAP2K1/2 inhibitors [cytosol]	CandidateSet	POS	OR
9657530	9657530	binimetinib [cytosol]	Drug	9657574	9657574	single mechanism MAP2K1/2 inhibitors [cytosol]	CandidateSet	POS	OR
9653475	9653475	lonafarnib [cytosol]	Drug	9653479	9653479	FNTB inhibitors [cytosol]	DefinedSet	POS	OR
9647938	9647938	tipifarnib [cytosol]	Drug	9653479	9653479	FNTB inhibitors [cytosol]	DefinedSet	POS	OR
9656754	9656754	BMS-214662 [cytosol]	Drug	9653479	9653479	FNTB inhibitors [cytosol]	DefinedSet	POS	OR
9656770	9656770	L-778123 [cytosol]	Drug	9653479	9653479	FNTB inhibitors [cytosol]	DefinedSet	POS	OR
9656772	9656772	LB42908 [cytosol]	Drug	9653479	9653479	FNTB inhibitors [cytosol]	DefinedSet	POS	OR
9656763	9656763	FTI 276 [cytosol]	Drug	9653479	9653479	FNTB inhibitors [cytosol]	DefinedSet	POS	OR
9656767	9656767	L-739,750 [cytosol]	Drug	9653479	9653479	FNTB inhibitors [cytosol]	DefinedSet	POS	OR
9657506	9657506	ulixertinib [cytosol]	Drug	9657577	9657577	single mechanism MAPK inhibitors [cytosol]	CandidateSet	POS	OR
9657520	9657520	ravoxertinib [cytosol]	Drug	9657577	9657577	single mechanism MAPK inhibitors [cytosol]	CandidateSet	POS	OR
9657533	9657533	VTX-11e [cytosol]	Drug	9657577	9657577	single mechanism MAPK inhibitors [cytosol]	CandidateSet	POS	OR
9653105	9653105	LY3009120 [cytosol]	Drug	9657579	9657579	RAF dimer inhibitors [cytosol]	DefinedSet	POS	OR
9657539	9657539	TAK-580 [cytosol]	Drug	9657579	9657579	RAF dimer inhibitors [cytosol]	DefinedSet	POS	OR
9657536	9657536	TAK-632 [cytosol]	Drug	9657579	9657579	RAF dimer inhibitors [cytosol]	DefinedSet	POS	OR
2685674	2685674	p-5Y-PKC-theta:DAG [plasma membrane]	Complex	9653487	9653487	PKCZ,PRKG2 [plasma membrane]	DefinedSet	POS	OR
9653485	9653485	PRKG2 dimer:cGMP [cytosol]	Complex	9653487	9653487	PKCZ,PRKG2 [plasma membrane]	DefinedSet	POS	OR
74294	74294	CALM1:4xCa2+ [cytosol]	Complex	9654512	9654512	S-Farn-Me KRAS4B:CALM1:4xCa2+ [cytosol]	Complex	POS	AND
9654510	9654510	S-Farn-Me KRAS4B [cytosol]	EntityWithAccessionedSequence	9654512	9654512	S-Farn-Me KRAS4B:CALM1:4xCa2+ [cytosol]	Complex	POS	AND
5672591	5672591	MARK3 [cytosol]	EntityWithAccessionedSequence	5672689	5672689	KSR1:MARK3 [cytosol]	Complex	POS	AND
5672587	5672587	KSR1 [cytosol]	EntityWithAccessionedSequence	5672689	5672689	KSR1:MARK3 [cytosol]	Complex	POS	AND
64847	64847	SOS1 [cytosol]	EntityWithAccessionedSequence	210970	210970	SOS-1 bound to Tie2:Grb2 [plasma membrane]	Complex	POS	AND
204865	204865	Grb2 bound to Tie2 [plasma membrane]	Complex	210970	210970	SOS-1 bound to Tie2:Grb2 [plasma membrane]	Complex	POS	AND
109844	109844	p-T202, Y204 MAPK3 dimer [cytosol]	Complex	1268261	1268261	p-T,Y MAPK dimers [cytosol]	DefinedSet	POS	OR
109855	109855	p-T185,Y187 MAPK1 dimer [cytosol]	Complex	1268261	1268261	p-T,Y MAPK dimers [cytosol]	DefinedSet	POS	OR
109856	109856	p-Y185,Y187 MAPK1 dimer [nucleoplasm]	Complex	198701	198701	p-T,Y MAPK dimers [nucleoplasm]	DefinedSet	POS	OR
109845	109845	p-T202, Y204 MAPK3 dimer [nucleoplasm]	Complex	198701	198701	p-T,Y MAPK dimers [nucleoplasm]	DefinedSet	POS	OR
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	921157	921157	Interleukin receptor complexes with activated SHC1:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
912534	912534	Interleukin receptor complexes with activated SHC1 [plasma membrane]	DefinedSet	921157	921157	Interleukin receptor complexes with activated SHC1:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	1250382	1250382	GRB2:SOS1:p-Y349,350-SHC1:p-ERBB4 [plasma membrane]	Complex	POS	AND
1250343	1250343	p-Y349,350-SHC1:p-ERBB4 [plasma membrane]	Complex	1250382	1250382	GRB2:SOS1:p-Y349,350-SHC1:p-ERBB4 [plasma membrane]	Complex	POS	AND
9658449	9658449	S-GGC MRAS [plasma membrane]	EntityWithAccessionedSequence	9658448	9658448	S-GCC MRAS:GTP [plasma membrane]	Complex	POS	AND
165971	165971	PPP2CA [cytosol]	EntityWithAccessionedSequence	165977	165977	PP2A-catalytic subunit C [cytosol]	CandidateSet	POS	OR
165987	165987	PPP2CB [cytosol]	EntityWithAccessionedSequence	165977	165977	PP2A-catalytic subunit C [cytosol]	CandidateSet	POS	OR
165982	165982	PPP2R1A [cytosol]	EntityWithAccessionedSequence	165990	165990	PP2A-subunit A [cytosol]	CandidateSet	POS	OR
165980	165980	PPP2R1B [cytosol]	EntityWithAccessionedSequence	165990	165990	PP2A-subunit A [cytosol]	CandidateSet	POS	OR
5658225	5658225	SPRED1 [plasma membrane]	EntityWithAccessionedSequence	5658215	5658215	SPRED1 dimer [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	180331	180331	EGF-like ligands:p-6Y-EGFR:p-Y349,350-SHC1:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
180337	180337	EGF-like ligands:p-6Y-EGFR:p-Y349,350-SHC1 [plasma membrane]	Complex	180331	180331	EGF-like ligands:p-6Y-EGFR:p-Y349,350-SHC1:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
9624425	9624425	EGF-like ligands:p-6Y EGFR dimer [plasma membrane]	Complex	179820	179820	EGF-like ligands:p-6Y-EGFR:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	179820	179820	EGF-like ligands:p-6Y-EGFR:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	5685367	5685367	GRB2-1:SOS1:p-Y-SHC [cytosol]	Complex	POS	AND
167016	167016	p-Y-SHC [cytosol]	DefinedSet	5685367	5685367	GRB2-1:SOS1:p-Y-SHC [cytosol]	Complex	POS	AND
947770	947770	NF1(2-2839) [cytosol]	EntityWithAccessionedSequence	5658232	5658232	SPRED dimer:NF1 [plasma membrane]	Complex	POS	AND
5658219	5658219	SPRED dimer [plasma membrane]	CandidateSet	5658232	5658232	SPRED dimer:NF1 [plasma membrane]	Complex	POS	AND
535469	535469	PPP2R5B [cytosol]	EntityWithAccessionedSequence	196216	196216	PP2A regulatory subunit B56 [cytosol]	CandidateSet	POS	OR
3008954	3008954	PPP2R5C [cytosol]	EntityWithAccessionedSequence	196216	196216	PP2A regulatory subunit B56 [cytosol]	CandidateSet	POS	OR
196235	196235	PPP2R5A [cytosol]	EntityWithAccessionedSequence	196216	196216	PP2A regulatory subunit B56 [cytosol]	CandidateSet	POS	OR
3008950	3008950	PPP2R5D [cytosol]	EntityWithAccessionedSequence	196216	196216	PP2A regulatory subunit B56 [cytosol]	CandidateSet	POS	OR
1638770	1638770	PPP2R5E [cytosol]	EntityWithAccessionedSequence	196216	196216	PP2A regulatory subunit B56 [cytosol]	CandidateSet	POS	OR
5658229	5658229	SPRED2 [plasma membrane]	EntityWithAccessionedSequence	5658235	5658235	SPRED2 dimer [plasma membrane]	Complex	POS	AND
5658223	5658223	SPRED3 [plasma membrane]	EntityWithAccessionedSequence	5658236	5658236	SPRED3 dimer [plasma membrane]	Complex	POS	AND
9604756	9604756	Active FLT3: GRB2 [plasma membrane]	Complex	9607300	9607300	Active FLT3:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
64847	64847	SOS1 [cytosol]	EntityWithAccessionedSequence	9607300	9607300	Active FLT3:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
2685672	2685672	p-SHC1:GRB2:SOS [cytosol]	Complex	2424468	2424468	p-5Y-LAT:p-SHC1:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
2396597	2396597	p-5Y-LAT-2 [plasma membrane]	EntityWithAccessionedSequence	2424468	2424468	p-5Y-LAT:p-SHC1:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
5672646	5672646	p-S299,S302,T452,T455,S576 ARAF [cytosol]	EntityWithAccessionedSequence	5674134	5674134	activated RAF monomer [cytosol]	CandidateSet	POS	OR
5672676	5672676	p-S445,T599,S602,S729 BRAF [cytosol]	EntityWithAccessionedSequence	5674134	5674134	activated RAF monomer [cytosol]	CandidateSet	POS	OR
5672664	5672664	p-S338,Y341,T491,S494,S621 RAF1 [cytosol]	EntityWithAccessionedSequence	5674134	5674134	activated RAF monomer [cytosol]	CandidateSet	POS	OR
9617584	9617584	p-T286-CaMKII dodecamer [cytosol]	Complex	9617582	9617582	p-T286-CaMKII dodecamer:CALM1:4xCa2+ [cytosol]	Complex	POS	AND
74294	74294	CALM1:4xCa2+ [cytosol]	Complex	9617582	9617582	p-T286-CaMKII dodecamer:CALM1:4xCa2+ [cytosol]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	1250479	1250479	GRB2:SOS1:p-Y349,350-SHC1:Phosphorylated ERBB2 heterodimers [plasma membrane]	Complex	POS	AND
1250194	1250194	p-Y349,350-SHC1:Phosphorylated ERBB2 heterodimers [plasma membrane]	Complex	1250479	1250479	GRB2:SOS1:p-Y349,350-SHC1:Phosphorylated ERBB2 heterodimers [plasma membrane]	Complex	POS	AND
1963587	1963587	Phosphorylated ERBB2:EGFR heterodimers [plasma membrane]	CandidateSet	1250505	1250505	EGF:p-EGFR:p-ERBB2:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	1250505	1250505	EGF:p-EGFR:p-ERBB2:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	109798	109798	GRB2-1:SOS1:p-Y427-SHC1 [cytosol]	Complex	POS	AND
74684	74684	p-Y427-SHC1 [cytosol]	EntityWithAccessionedSequence	109798	109798	GRB2-1:SOS1:p-Y427-SHC1 [cytosol]	Complex	POS	AND
112322	112322	p-Y-IRS1,p-Y-IRS2 [cytosol]	DefinedSet	109800	109800	GRB2-1:SOS1:p-Y-IRS1,p-Y-IRS2 [cytosol]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	109800	109800	GRB2-1:SOS1:p-Y-IRS1,p-Y-IRS2 [cytosol]	Complex	POS	AND
2685606	2685606	p-Y90,T219,T538,S676,S695-PRKCQ [plasma membrane]	EntityWithAccessionedSequence	2685674	2685674	p-5Y-PKC-theta:DAG [plasma membrane]	Complex	POS	AND
59502	59502	MAP2K1 [cytosol]	EntityWithAccessionedSequence	5672683	5672683	MAP2K1 dimer [cytosol]	Complex	POS	AND
4551445	4551445	PRKG2 dimer [cytosol]	Complex	9653485	9653485	PRKG2 dimer:cGMP [cytosol]	Complex	POS	AND
59504	59504	MAP2K2 [cytosol]	EntityWithAccessionedSequence	5672685	5672685	MAP2K2 dimer [cytosol]	Complex	POS	AND
59504	59504	MAP2K2 [cytosol]	EntityWithAccessionedSequence	5672686	5672686	MAP2K1:MAPK2K2 heterodimer [cytosol]	Complex	POS	AND
59502	59502	MAP2K1 [cytosol]	EntityWithAccessionedSequence	5672686	5672686	MAP2K1:MAPK2K2 heterodimer [cytosol]	Complex	POS	AND
5672591	5672591	MARK3 [cytosol]	EntityWithAccessionedSequence	5672691	5672691	p-S311 KSR1:MARK3 [cytosol]	Complex	POS	AND
5672652	5672652	p-S311 KSR1 [cytosol]	EntityWithAccessionedSequence	5672691	5672691	p-S311 KSR1:MARK3 [cytosol]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	5654264	5654264	Activated FGFR1:p-FRS2:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
5654262	5654262	Activated FGFR1:p-FRS [plasma membrane]	DefinedSet	5654264	5654264	Activated FGFR1:p-FRS2:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	5654275	5654275	Activated FGFR1:p-SHC1:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
5654273	5654273	Activated FGFR1:p-SHC1 [plasma membrane]	Complex	5654275	5654275	Activated FGFR1:p-SHC1:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
5672646	5672646	p-S299,S302,T452,T455,S576 ARAF [cytosol]	EntityWithAccessionedSequence	5672709	5672709	'activator' RAFs [cytosol]	CandidateSet	POS	OR
5672676	5672676	p-S445,T599,S602,S729 BRAF [cytosol]	EntityWithAccessionedSequence	5672709	5672709	'activator' RAFs [cytosol]	CandidateSet	POS	OR
5672656	5672656	p-S311,Y552 KSR1 [cytosol]	EntityWithAccessionedSequence	5672709	5672709	'activator' RAFs [cytosol]	CandidateSet	POS	OR
5672664	5672664	p-S338,Y341,T491,S494,S621 RAF1 [cytosol]	EntityWithAccessionedSequence	5672709	5672709	'activator' RAFs [cytosol]	CandidateSet	POS	OR
5672673	5672673	p-S445,S729-BRAF [cytosol]	EntityWithAccessionedSequence	5672709	5672709	'activator' RAFs [cytosol]	CandidateSet	POS	OR
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	5654287	5654287	Activated FGFR2:p-FRS:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
5654283	5654283	Activated FGFR2:p-FRS [plasma membrane]	DefinedSet	5654287	5654287	Activated FGFR2:p-FRS:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
5672705	5672705	p-2S MAP2K1:p-2S MAPK2K2 heterodimer [cytosol]	Complex	5672721	5672721	p-2S MAP2K homo/heterodimers [cytosol]	DefinedSet	POS	OR
5672703	5672703	p-S218,S222 MAP2K1 dimer [cytosol]	Complex	5672721	5672721	p-2S MAP2K homo/heterodimers [cytosol]	DefinedSet	POS	OR
5672701	5672701	p-S222,S226 MAP2K2 dimer [cytosol]	Complex	5672721	5672721	p-2S MAP2K homo/heterodimers [cytosol]	DefinedSet	POS	OR
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	5654296	5654296	Activated FGFR2:pY-SHC1:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
5654294	5654294	Activated FGFR2:pY-SHC1 [plasma membrane]	Complex	5654296	5654296	Activated FGFR2:pY-SHC1:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
354157	354157	Vinculin bound to alphaIIbbeta3 [plasma membrane]	Complex	354079	354079	Focal Adhesion/Focal contacts [plasma membrane]	Complex	POS	AND
196015	196015	F-actin [plasma membrane]	Polymer	354079	354079	Focal Adhesion/Focal contacts [plasma membrane]	Complex	POS	AND
5654305	5654305	Activated FGFR3:p-FRS [plasma membrane]	DefinedSet	5654308	5654308	Activated FGFR3:p-FRS:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	5654308	5654308	Activated FGFR3:p-FRS:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	5654316	5654316	Activated FGFR3:pY-SHC1:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
5654314	5654314	Activated FGFR3:pY-SHC1 [plasma membrane]	Complex	5654316	5654316	Activated FGFR3:pY-SHC1:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	5654327	5654327	Activated FGFR4:p-FRS2:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
5654324	5654324	Activated FGFR4:p-FRS [plasma membrane]	DefinedSet	5654327	5654327	Activated FGFR4:p-FRS2:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	1306947	1306947	NRGs/EGFLs:p-ERBB4:p-ERBB2:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
1963592	1963592	Phosphorylated ERBB2:ERBB4 heterodimers [plasma membrane]	DefinedSet	1306947	1306947	NRGs/EGFLs:p-ERBB4:p-ERBB2:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	5654343	5654343	Activated FGFR4:pY-SHC1:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
5654340	5654340	Activated FGFR4:pY-SHC1 [plasma membrane]	Complex	5654343	5654343	Activated FGFR4:pY-SHC1:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
109842	109842	p-T202,Y204-MAPK3 [cytosol]	EntityWithAccessionedSequence	169289	169289	p-T,Y MAPKs [cytosol]	DefinedSet	POS	OR
109853	109853	p-T185,Y187-MAPK1 [cytosol]	EntityWithAccessionedSequence	169289	169289	p-T,Y MAPKs [cytosol]	DefinedSet	POS	OR
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	2179409	2179409	GRB2:SOS1:HB-EGF:p-6Y-EGFR [plasma membrane]	Complex	POS	AND
2179410	2179410	HB-EGF:p-6Y-EGFR dimer [plasma membrane]	Complex	2179409	2179409	GRB2:SOS1:HB-EGF:p-6Y-EGFR [plasma membrane]	Complex	POS	AND
6806977	6806977	HGF:p-Y1234,Y1235,Y1349,Y1356-MET dimer [plasma membrane]	Complex	8851807	8851807	HGF:p-4Y-MET dimer:GRB2-1:SOS1 [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	8851807	8851807	HGF:p-4Y-MET dimer:GRB2-1:SOS1 [plasma membrane]	Complex	POS	AND
112354	112354	p-T185,Y187-MAPK1 [nucleoplasm]	EntityWithAccessionedSequence	5674338	5674338	p-T,Y MAPKs [nucleoplasm]	DefinedSet	POS	OR
112359	112359	p-T202,Y204-MAPK3 [nucleoplasm]	EntityWithAccessionedSequence	5674338	5674338	p-T,Y MAPKs [nucleoplasm]	DefinedSet	POS	OR
391842	391842	NCAM1 complexed with pFyn-Y420 [plasma membrane]	Complex	392045	392045	Grb2:Sos:pFAK bound to NCAM1:pFyn [plasma membrane]	Complex	POS	AND
392044	392044	pFAK:Grb2:Sos [cytosol]	Complex	392045	392045	Grb2:Sos:pFAK bound to NCAM1:pFyn [plasma membrane]	Complex	POS	AND
74294	74294	CALM1:4xCa2+ [cytosol]	Complex	442735	442735	Gly,D-Ser:L-Glu:GRIN1:GRIN2B NMDA receptor:RASGRF1 oligomer:CALM1:4xCa2+ [plasma membrane]	Complex	POS	AND
9617302	9617302	RASGRF1 oligomer [plasma membrane]	DefinedSet	442735	442735	Gly,D-Ser:L-Glu:GRIN1:GRIN2B NMDA receptor:RASGRF1 oligomer:CALM1:4xCa2+ [plasma membrane]	Complex	POS	AND
9617306	9617306	Gly,D-Ser:L-Glu:GRIN1:GRIN2B NMDA receptors [plasma membrane]	Complex	442735	442735	Gly,D-Ser:L-Glu:GRIN1:GRIN2B NMDA receptor:RASGRF1 oligomer:CALM1:4xCa2+ [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	8854903	8854903	2x p-5Y-RET:GDNF:GFRA complexes:GRB2-1:SOS1 [plasma membrane]	Complex	POS	AND
8854160	8854160	2x p-5Y-RET:GDNF:GFRA complexes [plasma membrane]	Complex	8854903	8854903	2x p-5Y-RET:GDNF:GFRA complexes:GRB2-1:SOS1 [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	8854399	8854399	2x p-5Y-RET:GDNF:GFRA complexes:p-Y349,Y350,Y427-SHC1:GRB2-1:SOS1 [plasma membrane]	Complex	POS	AND
8854980	8854980	2x p-5Y-RET:GDNF:GFRA complexes:p-Y349,Y350,Y427-SHC1 [plasma membrane]	Complex	8854399	8854399	2x p-5Y-RET:GDNF:GFRA complexes:p-Y349,Y350,Y427-SHC1:GRB2-1:SOS1 [plasma membrane]	Complex	POS	AND
203713	203713	LYPLA1 [cytosol]	EntityWithAccessionedSequence	203655	203655	LYPLA1 dimer [cytosol]	Complex	POS	AND
163443	163443	PPP1CC [cytosol]	EntityWithAccessionedSequence	9660304	9660304	PPP1CB, PPP1CB [cytosol]	DefinedSet	POS	OR
163405	163405	PPP1CB [cytosol]	EntityWithAccessionedSequence	9660304	9660304	PPP1CB, PPP1CB [cytosol]	DefinedSet	POS	OR
205310	205310	p-7Y-KIT:sSCF dimer:p-7Y-KIT [plasma membrane]	Complex	205202	205202	GRB2:SOS1:p-KIT complex [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	205202	205202	GRB2:SOS1:p-KIT complex [plasma membrane]	Complex	POS	AND
6806977	6806977	HGF:p-Y1234,Y1235,Y1349,Y1356-MET dimer [plasma membrane]	Complex	8851860	8851860	HGF:p-4Y-MET dimer:RANBP9:SOS1 [plasma membrane]	Complex	POS	AND
64847	64847	SOS1 [cytosol]	EntityWithAccessionedSequence	8851860	8851860	HGF:p-4Y-MET dimer:RANBP9:SOS1 [plasma membrane]	Complex	POS	AND
374586	374586	RANBP9 [cytosol]	EntityWithAccessionedSequence	8851860	8851860	HGF:p-4Y-MET dimer:RANBP9:SOS1 [plasma membrane]	Complex	POS	AND
109797	109797	GRB2-1:SOS1 [cytosol]	Complex	8851897	8851897	HGF:p-4Y-MET dimer:p-Y317-SHC1-2:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
8851891	8851891	HGF:p-4Y-MET dimer:p-Y317-SHC1-2 [plasma membrane]	Complex	8851897	8851897	HGF:p-4Y-MET dimer:p-Y317-SHC1-2:GRB2:SOS1 [plasma membrane]	Complex	POS	AND
